objek,ulasan,label
air panas banjar,"['adalah', 'alam', 'sangat', 'bagus', 'lucu', 'ada', 'istimewa', 'ada', 'banyak', 'turis', 'jadi', 'sangat', 'sibuk', 'renang', 'jalan', 'pandu', 'lokal', 'budist', 'temple', 'lalu', 'hutan', 'sawah', 'rupa', 'alam', 'baik']",1
air panas banjar,"['layak', 'kunjung', 'ada', 'daerah', 'anda', 'akan', 'perlu', 'kolam', 'kit', 'sumber', 'mata', 'air', 'panas', 'alam', 'tiga', 'pisah', 'kolam', 'renang', 'sangat', 'segar', 'segar', 'cinta', 'tempat', 'ini']",1
air panas banjar,"['sumber', 'mata', 'air', 'sendiri', 'indah', 'fasilitas', 'sangat', 'tua', 'unmanaged', 'dapat', 'kolam', 'renang', 'rendam', 'beberapa', 'fitur', 'air', 'loker', 'ruang', 'ganti', 'kios', 'sedia', 'biaya', 'kecil', 'banyak', 'dagang', 'jalan', 'tempat', 'parkir']",1
air panas banjar,"['aku', 'ambil', 'beberapa', 'bujuk', 'suami', 'renang', 'sini', 'senang', 'laku', 'tidak', 'alam', 'air', 'suhu', 'tepat', 'tempat', 'yang', 'bagus', 'untuk', 'renang', 'tempat', 'baru', 'seluruh', 'tempat', 'lihat', 'asa', 'kotor', 'saya', 'rasa', 'kotor', 'panjang', 'jalan', 'pulang', 'mungkin', 'benar', 'lebih', 'higienis', 'rasa', 'warna', 'kuning', 'hijau', 'bukan', 'yang', 'aku', 'buru', 'untuk', 'laku', 'lagi', 'tempat', 'sangat', 'ramai', 'banyak', 'duduk', 'tempat', 'wisatawan']",0
air panas banjar,"['adalah', 'jalan', 'dan', 'lovina', 'mudah', 'bayar', 'perhati', 'perlu', 'jalan', 'kaki', 'singkat', 'bawa', 'ke', 'udara', 'panas', 'cukup', 'aneh', 'air', 'panas', 'yang', 'harap', 'bagus', 'lihat', 'aktivitas', 'juga']",1
air panas banjar,"['benar', 'apa', 'harap', 'tempat', 'lihat', 'bagus', 'air', 'tampak', 'cukup', 'kotor', 'aku', 'pergi', 'sana', 'beberapa', 'hari', 'ramadan', 'itu', 'penuh', 'keluarga', 'lokal', 'mereka', 'mandi', 'masih', 'kena', 'pakai', 'banyak', 'anak', 'main', 'kolam', 'renang', 'senang', 'tempat', 'terlalu', 'berisik', 'ramai', 'nikmat', 'kolam', 'renang', 'saya', 'harap', 'tempat', 'lebih', 'tenang', 'sulit', 'dapat', 'bau', 'keluar', 'baju', 'sesuai', 'lebih', 'baik', 'guna', 'salah', 'satu', 'favorit', 'anda', 'biaya', 'masuk', 'per', 'orang', 'dewasa', 'loker', 'total', 'toilet']",0
air panas banjar,"['kunjung', 'tempat', 'adalah', 'cara', 'bagus', 'santa', 'orang', 'lokal', 'indah', 'tempat', 'santa', 'meski', 'jual', 'pakai', 'rajin', 'jalan', 'kaki', 'mata', 'air', 'panas', 'sangat', 'gigih', 'paksa', 'biaya', 'idr', 'masuk', 'sen', 'kami']",0
air panas banjar,"['utama', 'akan', 'tidak', 'selalu', 'harap', 'daerah', 'seperti', 'itu', 'sedikit', 'sembunyi', 'adalah', 'salah', 'satu', 'tempat', 'baik', 'kami', 'lihat', 'habis', 'waktu', 'satu', 'dua', 'jam', 'sana', 'santai', 'duduk', 'tempat', 'milik', 'rasa', 'air', 'hangat', 'senang', 'tenang', 'diri', 'anda', 'layak', 'jalan', 'henti', 'dapat', 'sedikit', 'lebih', 'banyak', 'budaya', 'lokal', 'tidak', 'terlalu', 'banyak', 'orang', 'asing', 'di', 'sana', 'waktu', 'sama', 'bagi', 'besar', 'duduk', 'tempat']",1
air panas banjar,"['antara', 'banyak', 'mata', 'air', 'panas', 'bal', 'air', 'panas', 'tiket', 'paling', 'masuk', 'akal', 'bal', 'taman', 'kolam', 'renang', 'arsitektur', 'bangun', 'cermin', 'arsitektur', 'bal', 'milik', 'pilih', 'kolam', 'renang', 'sini', 'hoghest', 'kolam', 'renang', 'indah', 'panas', 'dua', 'kolam', 'renang', 'besar', 'dalam', 'tiga', 'adalah', 'baik', 'kembali', 'pijat', 'air', 'jatuh', 'tempat', 'lebih', 'tinggi', 'deposit', 'belerang', 'sangat', 'manfaat', 'kulit', 'manusia']",1
air panas banjar,"['dari', 'hongaria', 'tanah', 'negara', 'adalah', 'mata', 'air', 'panas', 'spa', 'sumber', 'air', 'panas', 'sangat', 'kecil', 'sederhana', 'banding', 'spa', 'hongaria', 'lingkung', 'pandang', 'sangat', 'bagus', 'sangat', 'murah']",1
air panas banjar,"['pagi', 'hari', 'akhir', 'pekan', 'terlalu', 'ramai', 'suasana', 'santai', 'kolam', 'renang', 'taman', 'teguk', 'air', 'pasti', 'perut', 'anda', 'tidak', 'kecewa', 'alam', 'senang']",1
air panas banjar,"['tempat', 'indah', 'henti', 'barat', 'laut', 'bal', 'sangat', 'tenang', 'bahkan', 'pm', 'indah', 'hangat', 'air', 'lihat', 'kotor', 'kuning', 'hijau', 'itu', 'hotel', 'ini', 'sangat', 'bersih', 'ini', 'harga', 'rp', 'per', 'orang', 'dewasa', 'loker', 'rp']",1
air panas banjar,"['henti', 'sini', 'itu', 'dekat', 'kuil', 'budha', 'hanya', 'unjung', 'ambil', 'renang', 'kami', 'percaya', 'pada', 'libur', 'harus', 'coba', 'segala', 'dan', 'laku', 'air', 'lebih', 'hangat', 'lihat', 'bisa', 'dapat', 'tawar', 'yang', 'sangat', 'bagus', 'dan', 'keluar', 'air']",1
air panas banjar,"['unjung', 'spa', 'minggu', 'lalu', 'sepupu', 'benar', 'kagum', 'hotel', 'kecil', 'sangat', 'otentik', 'indah', 'tempat', 'rasa', 'pesona', 'seperti', 'waktu', 'diri', 'masih', 'tiket', 'masuk', 'sangat', 'murah', 'kolam', 'renang', 'indah', 'lingkung', 'taman', 'tropis', 'air', 'panas', 'sangat', 'santai', 'bahkan', 'jika', 'suhu', 'derajat', 'luar', 'dalam', 'hati', 'pakai', 'anda', 'meski', 'milik', 'air', 'warna', 'kuning', 'hijau', 'dan', 'pakai', 'renang', 'mungkin', 'sedikit', 'jadi', 'mohon', 'tahan', 'diri', 'bawang', 'putih', 'sangat', 'senang', 'pergi', 'sana', 'adalah', 'salah', 'satu', 'highlights', 'jalan', 'seluruh', 'bal']",1
air panas banjar,"['adalah', 'tempat', 'senang', 'semua', 'orang', 'anda', 'teman', 'keluarga', 'dengan', 'rekan', 'anda', 'adalah', 'tempat', 'cocok', 'siapa', 'pun', 'ingat', 'tempat', 'pakai', 'pakai', 'renang', 'bawa', 'handuk', 'mungkin', 'beberapa', 'tempat', 'pakai', 'sama', 'anda', 'baik', 'pergi', 'senang']",1
air panas banjar,"['biaya', 'masuk', 'hanya', 'idr', 'tidak', 'peduli', 'mana', 'asal', 'sangat', 'murah', 'orang', 'keluh', 'bau', 'bintik', 'merah', 'kembali', 'sekolah', 'rapat', 'alas', 'itu', 'bahwa', 'mata', 'air', 'sehat', 'milik', 'jumlah', 'besi', 'tinggi', 'hotel', 'sedikit', 'bau', 'air', 'tjernobyl', 'lihat', 'tarik', 'itu', 'normal']",1
air panas banjar,"['aku', 'benar', 'suka', 'mata', 'air', 'panas', 'karena', 'penuh', 'anak', 'tempat', 'putri', 'main', 'beberapa', 'meski', 'tidak', 'paham', 'tidak', 'beri', 'mereka', 'masih', 'interaksi', 'lalu', 'main', 'aku', 'suka', 'tempat', 'sangat', 'banyak', 'sangat', 'cukup', 'tempat', 'dan', 'kemudi', 'lalu', 'desa', 'tempat', 'dapat', 'sini', 'salah', 'satu', 'highlights', 'jalan', 'kami', 'lihat', 'bal', 'tradisional', 'indah', 'luar', 'semua', 'turis', 'hari', 'pergi', 'pikir', 'mereka', 'hanya', 'turis', 'lain', 'duduk', 'tempat', 'anak', 'milik', 'banyak', 'senang']",1
air panas banjar,"['tempat', 'adalah', 'terlalu', 'dini', 'tutup', 'buka', 'jam', 'pagi', 'sore', 'jadi', 'hanya', 'mandi', 'air', 'panas', 'cuaca', 'cerah', 'juga', 'sangat', 'nyaman', 'kolam', 'renang']",0
air panas banjar,"['aku', 'suka', 'mata', 'air', 'panas', 'adalah', 'alam', 'segar', 'sehat', 'tinggal', 'belah', 'mata', 'grya', 'sari', 'hotel', 'layak', 'inap', 'sana', 'lama', 'beberapa', 'hari', 'aku', 'nikmat', 'pergi', 'mata', 'air', 'panas', 'pagi', 'hari', 'banyak', 'orang', 'lagi', 'kemudian', 'hari', 'duduk', 'tempat', 'air', 'milik', 'bau', 'ada', 'jual', 'jual', 'barang', 'pintu', 'masuk', 'ya', 'anda', 'pergi', 'tengah', 'hari', 'mungkin', 'ada', 'turis', 'ini', 'air', 'suci', 'dari', 'alam', 'saya', 'buat', 'beda', 'beberapa', 'sakit', 'saya', 'layak', 'pergi']",1
air panas banjar,"['tempat', 'luar', 'biasa', 'habis', 'seluruh', 'sore', 'bal', 'kenal', 'spa', 'kelas', 'dunia', 'air', 'panas', 'banjar', 'alam', 'sendiri', 'spa', 'akhir', 'sesi', 'satu', 'jam', 'manja', 'perut', 'dengan', 'beberapa', 'makan', 'ringan', 'restoran', 'sini', 'harus', 'tempat', 'bal', 'utara']",1
air panas banjar,"['mata', 'air', 'panas', 'alami', 'indah', 'atur', 'indah', 'ya', 'air', 'bau', 'sangat', 'jelas', 'sama', 'sekali', 'tidak', 'senang', 'sangat', 'untung', 'pergi', 'sana', 'hari', 'minggu', 'penuh', 'unjung', 'akhir', 'pekan', 'sabar', 'para', 'jual', 'pintu', 'masuk', 'dapat', 'jadi', 'sedikit', 'agresif', 'layak']",0
air panas banjar,"['air', 'hangat', 'baik', 'pintu', 'masuk', 'hanya', 'idr', 'jalan', 'sana', 'padan', 'harga', 'banyak', 'pandang', 'baik', 'total', 'buang', 'waktu']",0
air panas banjar,"['laku', 'tur', 'daerah', 'kata', 'ini', 'harus', 'lihat', 'sangat', 'baik', 'bangun', 'air', 'segar', 'dagang', 'lembut', 'jalan', 'mata', 'air', 'layak', 'vsit']",1
air panas banjar,"['teman', 'rekomendasi', 'tempat', 'pada', 'saya', 'unjung', 'tempat', 'dengan', 'asa', 'senang', 'nah', 'sumber', 'air', 'panas', 'jauh', 'lebih', 'baik', 'unjung', 'awal', 'pagi', 'tidak', 'buka', 'am', 'anda', 'rasa', 'santai', 'banyak', 'orang', 'mereka', 'milik', 'renang', 'st', 'kolam', 'renang', 'sangat', 'kecil', 'benar', 'air', 'panas', 'kolam', 'renang', 'tidak', 'terlalu', 'besar', 'nd', 'hanya', 'meter', 'kolam', 'renang', 'rd', 'besar', 'anda', 'renang', 'tel', 'meter', 'meter', 'dalam', 'tangga', 'licin', 'urus', 'semua']",1
air panas banjar,"['tempat', 'tenang', 'bagi', 'besar', 'orang', 'lokal', 'air', 'hangat', 'tenang', 'kamar', 'besar', 'mandi', 'en', 'toilet', 'orang', 'ramah', 'mudah', 'temu', 'tempat', 'parkir', 'baik', 'murah']",1
air panas banjar,"['kandung', 'air', 'ringan', 'air', 'mata', 'sedia', 'alam', 'rekreasi', 'terapi', 'tengah', 'hutan', 'air', 'panas', 'percik', 'kompleks', 'diri', 'tiga', 'kamar', 'kolam', 'pribadi', 'umum', 'besar', 'pusat', 'kolam', 'renang', 'buah', 'restoran', 'tengger', 'tinggi', 'atas', 'tepi', 'utara', 'mana', 'dapat', 'milik', 'makan', 'siang', 'sini']",1
air panas banjar,"['habis', 'satu', 'hari', 'penuh', 'unjung', 'bal', 'jalan', 'sanur', 'tempat', 'tinggal', 'bal', 'utara', 'butuh', 'waktu', 'minimal', 'jam', 'salah', 'satu', 'cara', 'meski', 'sopir', 'laju', 'cepat', 'panjang', 'hari', 'hanya', 'akhir', 'traveiiing', 'jam', 'tahun', 'musim', 'semi', 'pikir', 'wajar', 'sangat', 'besar', 'tenang', 'kolam', 'renang', 'air', 'panas', 'tempat', 'tenang', 'tengah', 'hutan', 'suara', 'sangat', 'romantis', 'senang', 'ketika', 'tiba', 'sana', 'apa', 'lihat', 'buat', 'percik', 'daerah', 'kecil', 'orang', 'wanita', 'bertcmpur', 'gembala', 'beri', 'ruang', 'dalam', 'air', 'panas', 'bau', 'badan', 'begitu', 'banyak', 'orang', 'benar', 'bau', 'air', 'masyarakat', 'tempat', 'kuil', 'suci', 'itu', 'jadi', 'rencana', 'pergi', 'sekarang', 'tahu', 'apa', 'harap', 'jangan', 'laku', 'anda', 'bayang', 'beberapa', 'fairy', 'taferil', 'hutan', 'suami', 'anda', 'di', 'kolam', 'air', 'panas', 'bagus', 'milik', 'beberapa', 'waktu', 'tenang', 'plus', 'kita', 'akhir', 'habis', 'banyak', 'taksi', 'harga', 'senang']",0
air panas banjar,"['mata', 'air', 'panas', 'banjar', 'pasti', 'patut', 'kunjung', 'kolam', 'renang', 'utama', 'hangat', 'segar', 'kota', 'kecil', 'belakang', 'area', 'jet', 'air', 'beda', 'milik', 'kuat', 'segar', 'bukan', 'tempat', 'gratis', 'pasti', 'ambil', 'handuk', 'tidak', 'milik', 'sewa', 'mereka', 'guna', 'untuk', 'bayar', 'harga', 'premium', 'beli', 'loker', 'untuk', 'sewa', 'harga', 'wajar', 'hati', 'turun', 'tangga', 'daerah', 'kolam', 'sangat', 'licin', 'taman', 'keliling', 'mata', 'air', 'tenang', 'kedai', 'kopi', 'hadap', 'kolam', 'renang']",1
air panas banjar,"['air', 'panas', 'bagi', 'tur', 'trekking', 'gunung', 'batur', 'santai', 'air', 'panas', 'lelah', 'daki', 'tinggal', 'sana', 'lama', 'jam', 'aku', 'alam', 'hebat']",1
air panas banjar,"['unjung', 'sini', 'bagi', 'jalan', 'hari', 'aku', 'tahu', 'apa', 'terliba', 'tripadvisor', 'ulas', 'cukup', 'siap', 'ketika', 'tiba', 'arsitektur', 'pukau', 'musimsemi', 'ukir', 'batu', 'air', 'mancur', 'kepala', 'jadi', 'benar', 'layak', 'cari', 'banyak', 'orang', 'utama', 'duduk', 'lokal', 'mandi', 'air', 'ketika', 'anjing', 'muncul', 'air', 'cukup', 'tempat', 'turun', 'jadi', 'mungkin', 'tidak', 'sewa', 'sepeda', 'yang', 'tidak', 'benar', 'karena', 'sedikit', 'suram', 'tidak', 'tak', 'duga', 'kadang', 'jual', 'lambat', 'pedagangakhir', 'coba', 'untuk', 'jual', 'hal', 't', 'shirt', 'hotel', 'lumayan', 'tidak', 'rekomendasi', 'kunjung', 'anda', 'ada', 'area', 'nila', 'baik', 'lihat']",0
air panas banjar,"['banjar', 'hot', 'springs', 'tempat', 'indah', 'dapat', 'ajar', 'banyak', 'budaya', 'tradisi', 'bal', 'unjung', 'mata', 'air', 'panas', 'ini', 'alas', 'balik', 'sejarah', 'tradisi', 'dapat', 'kamar', 'mandi', 'panas', 'bahkan', 'aku', 'bisa', 'dapat', 'dalam', 'air', 'aku', 'nikmat', 'tempat', 'indah', 'perlu', 'tahu', 'beberapa', 'duduk', 'tempat', 'mungkin', 'coba', 'serta', 'wisatawan', 'pandu', 'dan', 'harap', 'beri', 'mereka', 'uang', 'itu', 'jadi', 'anda', 'tarik', 'interaksi', 'mereka', 'lihat', 'beberapa', 'wisatawan', 'lokal', 'juang', 'beri', 'upah', 'untuk', 'waktu', 'lebih', 'moneter']",0
air panas banjar,"['milik', 'waktu', 'indah', 'sini', 'air', 'bagus', 'hangat', 'tidak', 'temu', 'terlalu', 'bau', 'orang', 'telah', 'saran', 'dasar', 'area', 'kolam', 'renang', 'licin', 'tidak', 'buruk', 'patung', 'ukir', 'cantik', 'kira', 'apa', 'aku', 'nikmat', 'paling', 'bal', 'sini', 'benar', 'nikmat', 'diri', 'sendiri', 'juga', 'keluarga']",1
air panas banjar,"['datang', 'sini', 'kulit', 'rasa', 'lebih', 'lembut', 'lebih', 'baik', 'mata', 'air', 'panas', 'suci', 'alam', 'tengah', 'hutan', 'indah', 'taman', 'tropis', 'lanskap', 'derajat', 'celsius', 'nikmat', 'air', 'adalah', 'baik', 'tubuh', 'tiga', 'kolam', 'renang', 'sini', 'pilih', 'mana', 'ingin', 'ada', 'kolam', 'renang', 'utama', 'saja', 'adalah', 'sekitar', 'meter', 'dalam', 'ingat', 'benar', 'mes', 'telah', 'saran', 'anda', 'siap', 'aus', 'penuh', 'renang', 'milik', 'pakai', 'ubah', 'mobil', 'milik', 'tempat', 'baru', 'sama', 'dekat', 'kolam', 'renang', 'pacar', 'harus', 'mandi', 'anak', 'jalan', 'untuk', 'sambut', 'ramah', 'juga', 'mandi', 'kamar', 'mandi', 'anda', 'harus', 'bayar', 'saya', 'pikir', 'dan', 'itu', 'cukup', 'senang', 'itu', 'bukan', 'masalah', 'besar', 'masih', 'milik', 'waktu', 'baik']",1
air panas banjar,"['bal', 'lama', 'musim', 'hujan', 'jadi', 'pergi', 'jelas', 'jelas', 'cuaca', 'sempurna', 'tempat', 'ini', 'air', 'hangat', 'matahari', 'sinar', 'waktu', 'sama', 'mungkin', 'telah', 'terlalu', 'banyak', 'arsitektur', 'tempat', 'adalah', 'benar', 'hebat', 'aku', 'kata', 'adalah', 'salah', 'satu', 'paling', 'indah', 'aku', 'pernah', 'mandi', 'air', 'panas', 'tempat', 'agak', 'kecil', 'tiga', 'kolam', 'kecil', 'lama', 'musim', 'rendah', 'penuh', 'sesak', 'sama', 'sekali', 'milik', 'banyak', 'waktu', 'guna', 'air', 'mancur', 'air', 'ini', 'hanya', 'samar', 'bau', 'belerang', 'mungkin', 'tidak', 'seperti', 'mandi', 'kuat', 'kita', 'benar', 'rasa', 'air', 'milik', 'lembut', 'anda', 'harap', 'mineral', 'mandi', 'kejut', 'betapa', 'murah', 'adalah', 'dapat', 'di', 'per', 'orang', 'dewasa', 'parkir', 'sepeda', 'motor', 'bisa', 'arti', 'kami', 'dua', 'nikmat', 'mandi', 'euro', 'total', 'tentang']",1
air panas banjar,"['dua', 'mata', 'air', 'panas', 'aku', 'tahu', 'utara', 'bal', 'salah', 'satu', 'cara', 'cara', 'lebih', 'murah', 'hanya', 'idr', 'masuk', 'tinggal', 'satu', 'idr', 'tiga', 'kolam', 'renang', 'beda', 'satu', 'besar', 'hanya', 'malas', 'di', 'lebih', 'kecil', 'panjang', 'yang', 'terlalu', 'suka', 'milik', 'bau', 'funky', 'kemudian', 'buah', 'kolam', 'renang', 'kecil', 'air', 'datang', 'keras', 'cepat', 'ini', 'fantastis', 'diri', 'bawah', 'air', 'biar', 'pukul', 'bahu', 'leher', 'kepala', 'pijat', 'anda', 'aku', 'akan', 'taruh', 'muka', 'saya', 'bawah', 'air', 'tampak', 'sangat', 'higienis', 'selain', 'itu', 'itu', 'hebat', 'coba', 'sewa', 'loker', 'jejal', 'bembah', 'guna', 'toilet', 'hati', 'warung', 'makan', 'di', 'jalan', 'adalah', 'sangat', 'tenang']",0
air panas banjar,"['unjung', 'tempat', 'keluar', 'rasa', 'tahu', 'saya', 'senang', 'laku', 'kita', 'bisa', 'renang', 'air', 'banyak', 'orang', 'lain', 'satu', 'yang', 'jengkel', 'milik', 'lambat', 'jalan', 'kaki', 'tak', 'kenal', 'lelah', 'itu', 'tidur', 'alam', 'kami', 'sangat', 'cantik']",1
air panas banjar,"['pikir', 'akan', 'jadi', 'alam', 'luar', 'biasa', 'santa', 'air', 'panas', 'datang', 'langsung', 'tanah', 'air', 'indah', 'hangat', 'variasi', 'suhu', 'yordania', 'sayang', 'sekali', 'saat', 'ada', 'sana', 'sangat', 'sibuk', 'jadi', 'sangat', 'alam', 'coba', 'singkir', 'orang', 'dalam', 'air', 'rambut', 'panjang', 'ambang', 'sedikit', 'letak', 'tinggal', 'lama', 'sekitar', 'satu', 'jam', 'ini', 'sibuk', 'anak', 'suka', 'meski', 'mereka', 'hasil', 'temu', 'tempat', 'mana', 'air', 'keluar', 'kepala', 'mandi', 'ukir', 'mereka', 'loker', 'juga', 'jadi', 'tempat', 'mandi', 'sama', 'sayang', 'ubah', 'kamar', 'sangat', 'bersih', 'adalah', 'tempat', 'baik', 'lihat', 'meski']",1
air panas banjar,"['empat', 'pergi', 'jangan', 'infeksi', 'mata', 'masuk', 'pasti', 'tampak', 'nikmat', 'itu', 'masuk', 'karena', 'yah', 'pikir', 'lebih', 'gelantung', 'jalan', 'salah', 'satu', 'teman', 'dapat', 'santa', 'nikmat', 'diri', 'sendiri', 'aku', 'punya', 'waktu', 'sangat', 'santai', 'bawah', 'kepala', 'pancur', 'kami', 'tinggal', 'jam', 'aku', 'ingin', 'tinggal', 'tidak', 'guna', 'mandi', 'biaya', 'aku', 'tidak', 'guna', 'bah', 'lambat', 'yang', 'gratis', 'tidak', 'hanya', 'hotel', 'ini', 'kerja', 'apa', 'bersih', 'kubutuhka', 'air', 'tidak', 'benar', 'hangat', 'lebih', 'suam', 'kuku', 'itu', 'biasa', 'warna', 'hijau', 'licin', 'jadi', 'hati', 'dapat', 'keluar', 'dan', 'sekitar', 'di', 'jalan', 'adalah', 'foto', 'op', 'place', 'pintu', 'masuk', 'keluar', 'sana', 'adalah', 'jalan', 'kaki', 'singkat', 'area', 'parkir', 'mereka', 'saja', 'jalan', 'lalu', 'area', 'kios', 'sarung', 'air', 't', 'shirt', 'tank', 'top', 'jual', 'dapat', 'tawar', 'baik', 'anda', 'laku', 'jalan', 'keluar', 'mereka', 'tahu', 'tidak', 'datang', 'kembali', 'aku', 'akan', 'henti', 'sini', 'dan', 'jika', 'aku', 'ada', 'daerah', 'untuk', 'tinggal']",1
air panas banjar,"['air', 'jadi', 'santai', 'benar', 'mulai', 'kolam', 'air', 'panas', 'kemudian', 'besar', 'kolam', 'renang', 'santa', 'sudah', 'mebanjiri', 'kolam', 'renang', 'kecil', 'milik', 'pancar', 'air', 'super', 'kuat', 'seperti', 'pijat', 'benar', 'baik', 'sorot', 'jalan', 'saya', 'kemudian', 'pergi', 'renang', 'air', 'terjun', 'kolam', 'renang', 'air', 'panas', 'aku', 'tetap', 'lokal', 'tahu', 'beberapa', 'tempat', 'lebih', 'kenal', 'pergi', 'lovina', 'banjar', 'ada', 'ingin', 'pesan', 'saya', 'juga', 'ambil', 'keluar', 'perahu', 'awal', 'pagi', 'hari', 'ikut', 'lihat', 'lumba', 'lumba', 'lovina', 'semua', 'banyak', 'lumba', 'lumba', 'hebat', 'bal', 'utara', 'adalah', 'besar']",1
air panas banjar,"['aku', 'lihat', 'ulas', 'baik', 'sini', 'jadi', 'flash', 'hei', 'apa', 'anda', 'harap', 'juta', 'orang', 'jalan', 'lewat', 'tempat', 'ini', 'selalu', 'suka', 'tempat', 'mata', 'air', 'panas', 'apa', 'tarik', 'perhati', 'adalah', 'luar', 'biasa', 'karya', 'ukir', 'batu', 'tampak', 'laku', 'sejak', 'lama', 'tidak', 'kendara', 'lalu', 'uyezd', 'desa', 'indah', 'ambil', 'di', 'akan', 'unjung', 'tempat', 'lagi', 'rekomendasi', 'orang', 'untuk', 'yakin']",1
air panas banjar,"['pribadi', 'pikir', 'banyak', 'tempat', 'yang', 'lebih', 'tinggi', 'daftar', 'untuk', 'lihat', 'mata', 'air', 'panas', 'ini', 'bal']",1
air panas banjar,"['pertama', 'tama', 'ulas', 'telah', 'sebut', 'air', 'kotor', 'buat', 'air', 'mineral', 'orang', 'sebut', 'bau', 'akan', 'dapat', 'sulphur', 'panas', 'adalah', 'pasti', 'tidak', 'anda', 'pikir', 'anda', 'datang', 'bintang', 'spa', 'adalah', 'tempat', 'benar', 'alami', 'jenis', 'objek', 'wisata', 'tempat', 'layak', 'kunjung', 'k', 'biaya', 'masuk']",0
air panas banjar,"['air', 'jadi', 'hangat', 'seluruh', 'tempat', 'milik', 'suasana', 'senang', 'santai', 'rfba', 'bau', 'belerang', 'terlalu', 'baik', 'semua', 'para', 'renang', 'waspada', 'tidak', 'pakai', 'hias', 'palsu', 'dalam', 'kolam', 'renang', 'hotel', 'tidak', 'milik', 'bersiapla', 'tempat', 'adalah', 'patut', 'henti', 'santa', 'santa']",0
air panas banjar,"['pergi', 'mata', 'air', 'panas', 'kembali', 'ke', 'hotel', 'tetapi', 'jalan', 'sangat', 'kagum', 'salah', 'satu', 'alam', 'baik', 'bal', 'benar', 'layak', 'kemudi', 'hati', 'henti', 'lihat', 'keluar', 'iocals', 'tempuh', 'anda', 'dengan', 'calon', 'jual', 'suka', 'tempat']",1
air panas banjar,"['salah', 'pertama', 'adalah', 'pergi', 'sini', 'hari', 'tahun', 'baru', 'orang', 'benar', 'banjir', 'juga', 'harap', 'mata', 'air', 'panas', 'indonesia', 'kolam', 'alami', 'benar', 'panas', 'air', 'bersih', 'lingkung', 'santai', 'pada', 'dasar', 'pergi', 'kolam', 'renang', 'umum', 'ramai', 'hijau', 'keruh', 'air', 'suam', 'kuku', 'teman', 'tidak', 'buang', 'waktu', 'sini', 'kami', 'rencana', 'tinggal', 'beberapa', 'jam', 'kami', 'tinggal', 'segera', 'kami', 'tiba', 'jalan', 'sini', 'di', 'tur', 'foto', 'dua', 'untuk', 'kira', 'itu', 'layak', 'lihat', 'jangan', 'buat', 'rencana', 'pergi', 'di', 'sini', 'dan', 'hanya', 'tinggal', 'sementara', 'waktu', 'anda', 'akan', 'kecewa']",0
air panas banjar,"['mata', 'air', 'panas', 'sangat', 'eksotis', 'layak', 'kunjung', 'daerah', 'singaraja', 'mata', 'air', 'panas', 'suhu', 'air', 'terlalu', 'panas', 'jepang', 'taiwan', 'onsen', 'hot', 'spring', 'orang', 'anak', 'puas', 'tempat', 'ini', 'agak', 'panas', 'spa', 'biaya', 'guna', 'toilet', 'kamar', 'ubah', 'hanya', 'satu', 'kali', 'biaya', 'kepit', 'layan', 'pijat', 'sedia', 'tempat', 'ini', 'tidak', 'coba', 'makan', 'restoran', 'lihat', 'cukup', 'bagus', 'bagi', 'atas', 'tempat', 'nikmat', 'pandang', 'kawah', 'hot', 'spring', 'hal', 'baik', 'ini', 'toko', 'di', 'luar', 'hot', 'spring', 'akan', 'paksa', 'beli', 'sesuatu', 'tawar', 'keras', 'seluruh', 'tempat', 'yang', 'bagus', 'unjung', 'lihat', 'pics']",1
air panas banjar,"['sumber', 'air', 'panas', 'alami', 'pandang', 'indah', 'sekitar', 'u', 'r', 'pergi', 'utara', 'bal', 'tempat', 'layak', 'kunjung', 'letak', 'desa', 'banjar', 'singaraja', 'bal', 'mnt', 'lovina', 'area', 'wisata', 'lebih', 'baik', 'datang', 'lebih', 'awal', 'pagi', 'hari', 'air', 'sangat', 'panas', 'tidak', 'banyak', 'orang']",1
air panas banjar,"['henti', 'sini', 'hari', 'panjang', 'utara', 'bal', 'senang', 'laku', 'air', 'hangat', 'panas', 'saat', 'timbang', 'suhu', 'hal', 'baik', 'favorit', 'saya', 'adalah', 'kolam', 'renang', 'potong', 'sisi', 'mana', 'air', 'terjun', 'cukup', 'jauh', 'menerp', 'benar', 'cipta', 'pijat', 'bahu', 'lelah', 'harus', 'jalan', 'lalu', 'jalan', 'dagang', 'jual', 'semua', 'barang', 'turis', 'khas', 'mata', 'air', 'panas', 'mereka', 'terlalu', 'agresif', 'jika', 'ingin', 'belanja', 'anda', 'milik', 'sempat']",1
air panas banjar,"['apa', 'tempat', 'takjub', 'unjung', 'lihat', 'di', 'kawasan', 'ini', 'sedikit', 'sulit', 'temu', 'anda', 'kemudi', 'diri', 'sendiri', 'jalan', 'kelok', 'lalu', 'desa', 'indah', 'juga', 'tarik', 'tempat', 'bagus', 'dingin']",1
air panas banjar,"['telah', 'baca', 'mata', 'air', 'panas', 'banjar', 'sangat', 'tarik', 'unjung', 'untung', 'sopir', 'dapat', 'muat', 'jadwal', 'kami', 'mata', 'air', 'alami', 'plombir', 'kolam', 'renang', 'hotel', 'lebih', 'baik', 'unjung', 'awal', 'pagi', 'hari', 'di', 'malam', 'hari', 'matahari', 'terlalu', 'panas', 'air', 'cukup', 'hangat', 'tidak', 'tinggal', 'lama', 'itu', 'adalah', 'alam', 'senang']",1
