objek,ulasan,label
finns recreation club,"Kami menghabiskan beberapa hari di sini dengan anak-anak, air slide untuk semua usia, dan kemampuan. Bisa mendapatkan makanan, dan minuman di sini. Bukan sangat sibuk ketika kami masih ingat, sehingga tidak perlu menunggu untuk makanan.",1
finns recreation club,Tidak semua jalan keluar ke canggu hanya untuk diberitahu taman ditutup dan mereka tidak memberitahu kami ketika itu akan dibuka kembali lagi. Aku sangat kecewa ketika saya telah sebelum dan telah seperti waktu yang indah di sana,0
finns recreation club,"Kunjungi jipratan di canggu club sebagai bagian dari entri gratis disediakan oleh hotel kesetimbangan. Kami pergi dengan 6 orang dewasa dan 4 anak-anak (5, 6, 7, dan 9 tahun). Itu adalah ledakan. Air slide yang adrenalinmu pompa untuk dewasa dan kolam, baik kecil dan taman bermain air yang terus anak-anak sibuk. Makanan adalah baik-baik saja (tidak ada apa-apa untuk berteriak tentang) tetapi selamat datang setelah menghabiskan berjam-jam di dalam air. Pasti harus pergi ketika panas panas panas...",1
finns recreation club,"kolam renang besar, slide. banyak kegiatan untuk semua orang dari segala usia dan selera. Makanan yang masuk akal dan cabang yang kami harapkan.",1
finns recreation club,"Canggu club memiliki kegiatan untuk semua orang. Seluncuran air, kolam renang, pusat kebugaran, bowling, trampolining, bar, restoran dan spa. Makanan dan layanan tidak sangat bersih.",1
finns recreation club,"Pergi untuk mencoba untuk anak-anak setelah membaca ulasan tentang splash waterpark dan jadi senang kami melakukannya! Akan kembali perjalanan berikutnya, benar-benar akan merekomendasikan pemesanan akomodasi lebih dekat dari kuta untuk menghindari lalu lintas. Menghabiskan sepanjang hari di sana di antara aktivitas berbeda. Semua staf yang menyenangkan, yang mengatur antar-jemput antara kegiatan kami, dan yang dapat di penghujung malam. Harga makanan dan minuman cukup masuk akal juga. Hari besar keluar. Terima Kasih",1
finns recreation club,Memiliki waktu yang baik di tempat ini. Anak-anak menyukainya dan orang tua bagus dan mengejutkan kami menemukan itu terlalu mahal. Orang yang sama untuk seluruh keluarga.  Pasti patut dikunjungi jika anda memiliki waktu luang. Tapi itu cukup mirip dengan lain trampolin tempat mana pun.,1
finns recreation club,"Kami baru-baru ini perjalanan ke bali dengan keluarga dan tinggal di hotel indah ""villa beji"" di canggu.  Vila yang indah serta fasilitas yang tersedia juga 8 masuk ke canggu club yang merupakan hanya beberapa bangunan lebih lanjut sepanjang jalan (5 - 10 min berjalan).  Club adalah fantastis. Hotel ini memiliki gym yang canggih, lapangan tenis, taman air dengan banyak baik untuk bayi dan orang dewasa, remaja hingga! Klub anak-anak, trampolin park, gelanggang bowling dan restoran.  Pasti patut dikunjungi jika anda berada di bali!",1
finns recreation club,"Canggu club adalah hotel ini sangat menyenangkan, anak-anak mencintai bolingnya dan keuletan dan sementara kami bermain kolam renang, setelah beberapa minuman. Taman ini tidak sebagai besar sebagai waterbom tapi anak-anak memiliki waktu yang besar yang sama, di hotel dengan harga sangat terjangkau. hotel ini merek baru dan sangat bersih dan modern",1
finns recreation club,Ini adalah tempat yang sangat bagus untuk keluarga jika anda tinggal di kawasan seminyak. Ini jelas menghemat perjalanan ke waterbom park di kuta! Perjalanan ini benar-benar tidak begitu menarik sebagai waterbom tapi untuk 9 tahun yang tidak super kepetualangan jenis ini sangat cocok dengan hanya 5 wahana utama. Kolam renang sangat bagus karena hotel ini jauh dan makanan adalah cukup masuk akal juga. Saya pikir tempat ini terutama cocok untuk anak-anak adalah pilihan yang baik dan sebagai lalu lintas sangat buruk dan kuta hanya 10 min ini gerbongmu memperkuda dari jantung seminyak dan biaya total sekitar $4 masing-masing cara dengan taksi. itu adalah sekitar $30 per orang dewasa dan $18 untuk anak-anak di t dapatkan. Sangat dianjurkan untuk hari keluar dan hal terbaik adalah hotel ini tidak penuh sesak!,1
finns recreation club,"Memiliki hari yang menyenangkan di taman air dengan keluarga, menikmati seluncuran dan kolam renang. Anak-anak dan orang tua juga cinta ini :)   Pada catatan lain, canggu club menawarkan bowling, trampolin, spa dan banyak lagi jadi itu benar-benar salah satu tempat perhentian untuk beberapa relaksasi.",1
finns recreation club,"Seluruh keluarga menghabiskan waktu yang menyenangkan hari di club. Zona yang melambung trampolin untuk anak-anak adalah hebat, dan seluruh keluarga menikmati sepuluh pin bowling. Keduanya terpental dan sepuluh pin boling berada di jalan kecil dari pusat club, tidak suka golf tapi siap untuk mengantar kami dengan selamat.  Merupakan bagian utama mencakup kolam renang dan klub taman air. Sementara tidak benar-benar setara dengan waterbom park, tempat ini telah banyak untuk menawarkan, dan terus semua orang terhibur sepanjang hari.  Biayanya sekitar AUD140 untuk hari (orang dewasa tidak melakukan lambung) ditambah ada taksi, jadi, semua dalam semua itu adalah nilai yang baik. Minuman dan makan di sekitar kolam renang juga sangat terjangkau juga.  Pasti patut dikunjungi.",1
finns recreation club,"Dengan kombinasi pemenang bagi anak untuk semua usia! Kami mengunjungi pada agustus 2015 - seorang aussie lokal bali keluarga dan keluarga, 4 orang dewasa dan 3 anak-anak berusia 11, 10 dan 8. Karena lambung adalah aktivitas populer di australia seperti saat ini. Putri saya sangat bersemangat untuk memperkenalkan bali aislinn teman ke tempat ini. Penyakit yang super operkan 280K anak baik, terdiri dari 1 jam melambung, dan kemudian 1 jam bolingnya memperadudombakan adalah hotel yang sangat tua. Kami menemukan itu nilai yang lebih baik untuk membeli hari pass untuk orang dewasa dan hanya membayar sedikit tambahan bagi mereka yang ingin untuk bolingnya permainan.  Golf buggy ke transportasi antara tuing/bolingnya di seberang jalan dan taman adalah suatu hal yang baru. Meskipun tidak sebagai besar sebagai waterbom atau wet n wild, rasanya jauh lebih rileks. Ada banyak untuk menjaga semua orang yang menghibur. Akan tetapi, satu sar koki bersedia untuk mengambil beberapa foto dari kami atas permintaan kelompok.  Saya menemukan yang berjalan kaki ke fasilitas yang sedikit menakutkan, mengharapkan untuk pergi ke setiap saat, tetapi aku tidak. Di loker yang bagus, besar, dengan cukup ruang untuk kita semua perlengkapan kami membetah di salah satu loker besar.  Kami tidak makan di sini, jadi aku tidak bisa komentar pada kualitas dan harga makanan.  Kami akan kembali lagi... satu hari.",1
finns recreation club,"Kami pergi ke canggu club, setelah kami mendapat ulasan yang sangat baik dari teman yang pernah berkunjung ke sana. Kami diberitahu ada biaya masuk dari 300 000 rupiah sebagaimana ($30aud) tetapi diberitahu bahwa kami dapat menyiapkan bolingnya mementung dengan restoran ini tanpa biaya masuk. jadi kami dibawa dengan buggie di sana. Namun, sementara menunggu taksi untuk kembali ke hotel kami. Aku melihat seorang tukang kebun yang sangat berat untuk membawa sebuah pot tanaman, sekitar 50 kg di pundak dengan bantuan dari orang lain! Saya mengatakan bahwa sebagai mementung mereka tidak dapat menawarkan saya untuk seperti peralatan berat untuk digerakkan. Saya juga mengerti bahwa orang-orang yang dibayar upah yang sangat rendah, jika ia menjatuhkan tulangnya dengan beban berat, ia tidak akan dapat membayar semua pengeluaran tersebut jangankkan memakankan keluarga lainnya, sehingga ia akan keluar dari pekerjaan selama berbulan-bulan!  Kami ingin datang ke bali untuk menikmati dan manjakan diri kita, tetapi kita juga ingin tahu bahwa mereka mengambil dari pekerja yang baik.  Akan canggu club iook untuk keamanan para pekerja ini?",0
finns recreation club,"Ini adalah salah satu kegiatan favorit di bali. Anak-anak yang berusia 5 - 9 dan 5 orang lain menyukainya! Kami tinggal selama satu hari penuh. Anak-anak mencintai air slide dan kegiatan dan ada sesuatu untuk memenuhi semua orang. Ada beragam seluncur, air mancur, sebuah perahu ayun tali yang melingkar dan sungai. biaya masuk sangat murah dan harga terjangkau pilihan.  Pasti akan kembali.",1
finns recreation club,"Klub memiliki pergi melalui beberapa perubahan. Aku menyukai tempat, gimnasium, kolam renang, tenis, staf resepsionis adalah besar. Aku hanya berharap mereka akan memperbaiki beberapa hal-hal kecil yang memiliki clock-tepi kolam renang sehingga kami bisa berenang waktu, jadi lebih baik handuk untuk gym, memiliki ruang ganti yang lebih bersih. Juga, pembantu, ruang uap beraroma kuyuh dan perlu dibersihkan. Aku mengatakan kepada staf dan mereka cukup hanya tersenyum padaku. Mereka berpaling pada uap yang begitu rendah bahwa aku harus bertanya lagi untuk setom. Sauna inframerah tidak panas cukup baik. Layanan yang baik, tidak sports bar - dapat ditingkatkan. Staf besar baik di kasir atau di stasiun stasiun koki dan mengabaikan tamu. Aku harus pergi ke kasir untuk mendapatkan menu. Kemudian aku mendapatkan menu dan tidak ada yang mengambil pesanan saya. Hal ini terjadi berkali-kali. Restoran ini dapat melayani lebih baik jika staf lebih penuh perhatian untuk mengambil pesanan. Mungkin itu sebabnya tidak ada satu makan di sana? Kolam renang di luar, staf yang penuh perhatian dan makanan adalah jauh lebih baik! Aku punya pedi, satu hari, untuk perawatan selama satu jam. Setelah 30 menit teknikus ludas. Saya bertanya mengapa dia melakukannya, dia mengatakan tidak kotor kaki anda. Aku menelepon dari manajer, untuk meminta untuk membayar setengah, dia mengatakan tidak. Lalu saya bilang, yah. Saya memesan pengobatan 30 menit tidak satu jam. Ia mengatakan teknikus untuk pijat kaki saya untuk lain 30 menit, yang dia lakukan dengan perengut seringih. Mereka harus telah memberi...",1
finns recreation club,"Cinta, cinta, cinta canggu club!  Di tempat ini, jika anda cukup beruntung untuk memiliki akses ke dari teman, relatif, atau vila anda, menyediakan begitu banyak fasilitas untuk hari.  Taman air kelas dunia, restoran adalah yang terbaik, pusat kebugaran dan kolam renang adalah fantastis, hari spa menawarkan layanan yang sangat baik, area kolam dan trampolin bolingnya adalah fantastis untuk anak-anak dan staf yang luar biasa di setiap wilayah.  Aku tidak bisa merekomendasikan sangat cukup, canggu club sebagai ada hanya begitu banyak yang harus dilakukan di sana.",1
finns recreation club,"Pergi dengan beberapa teman dan keluarga dan aku hanya mencintai hiburan yang hebat. Keuletan Trampolining di taman dan kemudian diikuti dengan telur rebus dengan sepuluh pin bowling. Baik nilai untuk uang dan semua fasilitas yang tampak di indah, bersih dan luas.",1
finns recreation club,"Kami pergi ke canggu club dua kali karena kami menikmati kunjungan pertama jauh. Anak-anak kita berusia 7 9 dan 11 mereka Splashpark begitu banyak bahwa mereka dinilai sebagai salah satu makanan atas tempat di waterbom. Waterbom tidak itu tidak aman, tetapi kita tidak membiarkan anak-anak hanya pergi oleh diri sendiri, sementara canggu splashpark itu lebih kecil dan semua di depan anda sehingga orang dewasa dapat duduk dan bersantai dan merasa yakin bahwa anak-anak adalah baik-baik saja. ada yang merasa seperti sebuah klub sehingga lebih beradab daripada waterbom dan tenang. Juga jauh lebih sedikit orang di sana meskipun itu sedikit lebih murah daripada waterbom. Hanya ada setengah lusin dalam makanan yang telah mereka tamsilan, tetapi sangat bagus dan membuat kami semua senang untuk dua hari penuh. Makanan adalah harga, banyak pilihan dan layanan untuk kursi lounge anda. Saya pasti akan merekomendasikan hotel ini untuk keluarga. Kami mencoba melompat trampolining di seberang jalan dan itu baik-baik saja tapi setelah 15 mnt sebingkah booosaaann - tidak cukup sebagai aktivitas di dalam dan lagi sangat panas di sana. Kami toughed itu keluar untuk kita sendiri yang mengatur jam dengan dodgeball dengan anak-anak lain.",1
finns recreation club,Salah satu tempat terbaik yang anak-anak benar-benar menikmati waktu kita di bali selama. Air kolam renang & slide adalah sangat berharga.,1
finns recreation club,"lokasi yang besar... berbagai pilihan aktivitas yang bagus, tempat yang baik untuk menghabiskan hari dengan keluarga/teman-teman. Terima kasih canggu club!",1
finns recreation club,"Menghabiskan hari di sana kemarin. Lebih baik daripada waterbom untuk anak-anak saat ini lebih kecil dan anda dapat membiarkan anak-anak menjalankan dan tidak akan mencari pengamukan mereka sepanjang waktu seperti yang anda lakukan di waterbom, pintu masuknya juga murah. Kami sudah 10 tahun dan anak-anak muda dan mereka mencintai tempat ini, tetapi jika anda ingin benar-benar pergi ke waterbom roti dll. Itu indah untuk duduk di kursi malas dan menikmati bir dingin sementara anak-anak menikmati diri mereka sendiri, bir lebih mahal tapi itu adalah di sebuah klub yang dirancang untuk malam jadi itu adalah untuk diharapkan.",1
finns recreation club,"Yang benar-benar fantastis untuk anak-anak dengan staf yang tahu dan banyak kegiatan untuk menjaga mereka dihibur sepanjang hari. Great bar, makanan dan staf kesediha friendlyl.",1
finns recreation club,"Kami memilih untuk pergi di sini setelah rekomendasi dari teman-teman. Ketika kami membandingkan harga untuk waterbom park, ini adalah hotel murah, tapi kami memiliki 2 balita, kami pikir ini mungkin lebih cocok untuk usia mereka. Kami menghabiskan hari di taman indah. Ada banyak slide untuk segala usia. Tempat ini memiliki sesuatu untuk semua orang, ketika di kolam renang di seberang bar menawarkan santai merasa untuk prosotannya sesayat. Ada banyak ruang untuk bersantai dan menonton anak-anak bermain air di sekitar. Sar man di area kolam renang. Ada juga sebuah kolam ahli yang kami diberi sebuah voucher, yang berarti kami berdua punya pijat untuk 1/2 hr berikutnya untuk apa-apa. Kami akan kembali di sini lagi.",1
finns recreation club,"Terletak di canggu, klub memiliki berbagai aktivitas dan fasilitas yang ditawarkan. Splash waterpark dari (dengan beberapa mangkuk makanan dan wisata), kolam renang besar (cocok untuk belajar), kebugaran, yoga dan spa, keuletan, bowling untuk restoran. Sebuah tempat yang sempurna untuk menghabiskan hari malas hanya untuk bersenang-senang!  Fasilitas ini bersih dan aman. Jika menyenangkan dan harga adalah wort ini.  Direkomendasikan untuk wisatawan dengan anak-anak atau kelompok teman-teman.",1
finns recreation club,"Banyak fasilitas di sini. Aku bisa pergi dan latihan. Tersedia gym, kolam renang/taman air, tenis, trampolin, bowling dan spa juga. Saya tidak perlu pergi banyak tempat untuk olahraga yang berbeda. sangat efisien. Hotel saya memiliki keanggotaan di sini jadi aku bisa pergi untuk gratis. Taman air adalah baik tetapi membutuhkan lebih banyak pohon besar agar tidak terlalu panas.",1
finns recreation club,"Hanya pergi ke bagian lambung. Anak-anak memiliki bola! Sangat terkesan dengan ukuran dan bagaimana tempat itu bersih. Menonton anak-anak melompat dari atas dengan kopi - di arena bowling tampaknyamenakjubkan.  Rencanakan hari waktu berikutnya untuk menyertakan melambung, taman air dan permainan bowling. Tips - dapatkan taksi driver tidak. Kami telah tinggal di kuta dan agak besar. Saat itu mustahil untuk mendapatkan di dalam rumah sepanjang tempat mementung terletak (saya tidak menggunakan taksi lainnya). Berjalan dengan anak-anak, sedikit di jalan sebelum kembali ke lambung untuk menelepon taksi bluebird (20 - 30 menit kami menunggu). Oleh waktu kembali akan telah biaya $5 lebih untuk memiliki sopir yang menunggu kami, lalu kami kembali n... Bersenang-senang!",1
finns recreation club,"Kami mencoba club sekarang. $30 masing-masing untuk menggunakan kolam renang, seluncur air dan gym adalah pengalaman terbaik. Masalah utama yang saya miliki adalah makanan mereka, menu vegan pilihan negara yang tidak cukup sebagai makanan kami memesan clilindungi di mentega dan krim. Jika anda adalah vegan atau etika itu untuk alasan yang masuk akal dan menu di meja saya, anda harapkan akan cukup. Pasangan saya juga memiliki sepotong kulit yang diambil dari punggung di salah satu slide. Saya mengerti bahwa hal-hal itu terjadi tapi aku cukup khawatir. Saya pikir hari pass tidak lebih berharga daripada $15.  ",1
finns recreation club,Jika tidak biaya sama jumlah untuk dapatkan itu akan menjadi sedikit lebih baik - Untuk $8 dan $30AUD di guro Ini adalah sedikit banyak. Mereka bahkan membiarkan kami membawa sebotol air untuk bayi botol.  Anak-anak daerah sangat licin dan bahkan di kolam renang. Aku terjatuh dan melihat 2 orang lain pergi. Ini adalah ide bagus dan itu adalah tempat yang bagus tapi akan tidak pergi ke salah satu klub pantai lainnya yang tidak membebani apapun orang,1
finns recreation club,"Keponakan saya dan temannya (sekitar 6 tahun semua) menyukai tempat ini! Dari pagi sampai sore ini - bermain di waterpark, dan kemudian melambung trampolin dan terakhir bolingnya! Jika anda adalah kelompok dengan banyak anak-anak, ini adalah tempat yang sangat baik untuk memiliki hari keluar.",1
finns recreation club,"Taman air di canggu adalah tempat yang hebat untuk mengunjungi. Bukan sebagai besar seperti taman air lain di bali, tapi itu berarti hotel ini tidak ramai dan anda dapat melihat semua kapal dari anak-anak anda di tepi kursi. Kami pergi untuk setengah hari dan mempertimbangkan ini untuk menjadi nilai yang besar untuk uang dan menyenangkan wisata di bali. Menikmati makan siang yang menyenangkan di tepi kolam renang juga. Pasti akan mengunjungi lagi.",1
finns recreation club,"Kami baru-baru ini pergi ke dengan anak-anak berusia 6 & splash 8. Itu adalah $30 masing-masing untuk orang dewasa dan $18 masing-masing untuk anak-anak. Itu adalah tempat yang sempurna, fasilitas yang indah dengan banyak matahari lounge di mana kami bisa bersantai sementara anak-anak memiliki sebuah bola. tempat dekat sebagai ramai sebagai besar atau waterbom park dan sebuah tembakan bebas kelimun. Makan siang adalah baik juga, tidak terlalu mahal. Kami menangkap taksi sana dan kembali dari seminyak di concierge menelepon kami lagi. Aku akan pergi ke sana lagi untuk menghindari keramaian di waterbom.",1
finns recreation club,"Pergi ke tempat ini beberapa kali baru-baru ini dengan beberapa anak-anak dan orang dewasa. Untuk mengatakan saya terkesan adalah meremehkan. Seperti yang anda masukkan di sana adalah sebuah area tertutup dengan meja dan kursi rotan putih di mana anda dapat duduk dan menikmati kopi. Kami kemudian membuat cara kami bermain di seluncur air dan lain-lain. Ada segala sesuatu yang tersedia untuk anak-anak dan orang dewasa yang ingin pergi ke dalam air. Perosotan, ayunan tali anda dapat pergi, kolam renang dengan berbagai kedalaman. Orangtua dapat duduk dan menonton anak-anak sementara duduk di paling nyaman dengan kursi berjemur dengan payung untuk naungan. Mereka adalah sebuah bar untuk minum dan staf selalu tersedia untuk mendapatkan pilihan makanan yang cukup. Pilihan yang baik untuk anak-anak juga. Saya diberitahu bahwa ada juga sebuah gym di tempat. Ini adalah tempat aku akan pergi untuk yang harus saya kembali ke bali.",1
finns recreation club,"Pergi dengan anak-anak saya untuk dua perjalanan untuk trampolinnya melambung, coz mereka mereka menyukainya begitu banyak. Mereka memeriksa untuk merawat kita, tidak membiarkan makanan dan minuman, yang adalah baik-baik saja bagi kita, coz ini memistar. Tapi, ketika anak-anak saya meminta air dan pergi ke luar. Aku memberikan air kami membawa, keamanan pernah mengatakan kepada saya mereka lakukan itu, kecuali jika mereka untuk beli aqua botol air 18 000 masing-masing. Apa yang lebih! Bahkan tidak ingin pergi ke sana lagi",0
finns recreation club,"Benar-benar hebat hari untuk anak-anak dan orang dewasa dengan harga yang terjangkau. Staf yang luar biasa, lingkungan yang indah. Makanan dan minuman yang indah dan masuk akal, slide dan penjaga kolam renang benar-benar tidak benar-benar di atas dari segala sesuatu",1
finns recreation club,"Mengunjungi tempat ini di 2nd time, allianz junior football camp untuk pelancong. Fasilitas yang dipilih sebagai tempat untuk sepak bola internasional 32 remaja dari berbagai. negara-negara tersebut. Staf sangat ramah dan membantu, semua berbicara bahasa inggris. Ruang acara lain lagi di sini.",1
finns recreation club,"Dikenal karena mahal single entri dan biaya yang dibayarkan untuk klub mewah bintang lima fasilitas untuk olahraga, berenang, dan pengalaman bersantap yang sangat cocok untuk keluarga. Anak-anak sangat senang bermain air, anak laki-laki saya senang dengan pusat kebugaran studio dan bahagia dengan wanita di bar tepi kolam. Akan pergi lagi suatu hari nanti!",1
finns recreation club,"Tempat ini hanya begitu di bali, desa ini seperti kuta tetapi di pinggir kota. Apa-apa terhadap fasilitas yang mereka bersih dan jika anda tidak kevthis kejenisan jika hal yang anda pasti akan menikmati ini tapi kami tidak tempat bagi kita untuk mengunjungi. Kami menghargai lebih banyak lingkungan alam sehingga tidak akan datang di sini hanya untuk alasan itu tapi tidak berisik, terdapat ratusan orang-orang dengan anak-anak mereka yang akan menyukai tempat ini.",1
finns recreation club,"Kami datang ke sini untuk pernikahan akhir kunjungan kami ke bali dan saya senang kita lakukan.   Sementara taman itu sendiri adalah bagus tapi staf kurang pesona bali yang sayang sekali kita telah menjadi begitu menggunakan juga.  Masih tempat yang bagus dan saya bayangkan anak-anak akan cinta ini, bukan di dekat sebagai sibuk sebagai kami di masih hanya menyenangkan.",1
finns recreation club,"Tempat seluncur air, hanya ember air untuk lihatlihat di puncak taman bermain anak-anak. Hari yang baik keluar, ideal menghabiskan seluruh hari di sana, terdapat daya tarik lainnya selain dari taman.",1
finns recreation club,"Tempat yang bagus - kami hanya mengunjungi hari gratis masuk dari menginap di villa kamala.  Tempat yang bagus meskipun. Digunakan gym, yang mengambil kami 3 tahun di seluncur air dan kolam anak-anak. Punya waktu yang menyenangkan - kami Mungkin tidak lebih jadi ketika suami saya dan saya punya bola di seluncur air.  Saya menginap singkat saya akan menghabiskan hari di villa.",1
finns recreation club,"Pergi ke canggu club, dengan keluarga saya dari 4, dan kami memiliki waktu yang besar! Saya hanya yang melambung, diikuti dengan bolingnya yang juga benar-benar baik.   Satunya sisi negatif adalah makanan rata-rata... Kami memiliki caesar salad dan saus yang terasa seperti dari ikan? Selain itu makanan yang baik-baik saja.   Semua itu adalah tempat yang baik, baik, bersih, ramah dan penuh perhatian, akan kembali!",1
finns recreation club,"Aku benar-benar menyukai kesederhanaan dan kemudahan dari canggu club. kecil, bersih, dan aman bagi anak-anak yang bisa di lihat dan di apak bau. Ada makanan dan minuman sambil bersantai di kolam renang, 4 seluncuran, dan pertengahan ukuran besar untuk anak-anak, dan satu set kecil slide dan kegiatan air untuk anak-anak yang lebih kecil. Juga ada lapangan sepak bola, yang semua tujuan di dalam area olahraga, gym, kamar mandi, kamar ganti, locker, handuk dan baju jika ingin. Untuk keluarga dari segala usia. ini bukan sebuah taman rekreasi seperti waterbom, ini adalah klub pantai pribadi yang lebih kecil. Merasa benar-benar berbeda. Itu tidak murah di d 180K IDR300K per orang dewasa dan saya akan masuk tapi anda bisa tinggal sepanjang hari dan malam jika anda ingin, mereka menyalakan lampu di siang dan anak-anak memiliki sebuah bola.",1
finns recreation club,"ini adalah hotel yang luar biasa, lokasi yang bagus untuk semua orang, tapi masih lebih baik daripada waterbom untuk anak-anak kecil. Lebih kecil, lebih mudah untuk menjagamereka, lebih baik yang bisa mereka lakukan. 4 tahun, 5 tahun tua dan berusia 7 tahun mencintai setiap menit. Tidak murah untuk kelompok besar, tapi tidak terlalu buruk. Makanan exey untuk bali, lebih dari harga aussie, tapi tidak benar-benar murah dan makanan yang bagus",1
finns recreation club,"Cukup beruntung untuk menjadi tamu dari anggota. Anak-anak berusia 10 dan 8, mereka menikmati taman tapi aku tidak berpikir itu membandingkan dengan hari di waterbom park. Mereka bersenang-senang tapi setelah beberapa jam sudah cukup. Untuk orang dewasa tapi anak-anak juga bisa duduk dan menonton, bukannya harus berhenti di sekeliling taman dengan mereka :) . Minuman dan makanan yang mirip dengan harga aussie. Lokasi itu sendiri adalah bersih dan ada banyak kursi di sekitar kolam renang.",1
finns recreation club,"Kami adalah keluarga dari 6, dan sedih untuk mengatakan, tempat ini adalah seperti sebuah taman rasis. Anak-anak saya membeli paket lengkap dan akses lebih untuk trampolinnya. Kami menginap tiga malam sementara semua lokal anak-anak mereka. Anak-anak saya tidak pernah mendapat kesempatan mereka di trampolin-meskipun mereka masing-masing, menunggu selama lebih dari 10 menit, dan mereka diminta untuk menunggu, sementara yang lain kecil diperbolehkan menginap tiga digosipkannya anak-anak mereka. Kami memesan di untuk bolingnya 12pm dan diberitahu bahwa mereka dapat mengkonfirmasi tempat. Ketika kami pergi ke counter 12pm di hotel, kami diberitahu bahwa ada anak-anak lain pemesanan dan reservasi, dan kami harus menunggu satu jam. Helllllooooo? begitu baik, kami menetap untuk 1pm tersebut. Kemudian ketika saya membuat reservasi, orang-orang yang tidak muncul, mereka mengatakan kepada kita bahwa kita bisa memiliki kamar kami, dan itu telah 12:20 1 jam bolingnya adalah jam lama sehingga kami harus dilakukan dalam waktu kurang dari 1 jam. Kami katakan kepada mereka kita telah memesan makan siang kita, mereka tidak bahagia, tapi kami tidak peduli. Saat makan siang, kami meminta untuk 'garam', dan sementara staf lokal, apa itu? Saya seorang ekspatriat yang tinggal di indonesia dan asia, tapi aku menemukan ini sangat masuk akal bahwa kami bahkan tidak mengerti lokal indonesia yang sederhana. Baik-baik saja, jika anda ingin berbicara bahasa inggris, kami thougt, ok? Tapi jangan memperlakukan tamu lokal (suami saya adalah 'lokal', dan kami pasti tidak sempurna baik), tapi kami tidak akan datang kembali ke sini lagi....",0
finns recreation club,Anak-anak menikmati hari di taman air. Hal. Versi lebih kecil dari higashi-shinjuku park. Banyak cahaya matahari dan meja.,1
finns recreation club,"Teman saya menggunakan kartu vip dan saya menemukan itu semua agak terlalu berusaha untuk bekerja keluar di mana untuk mendapatkan handuk dan kunci locker dan hal-hal, tapi itu butuh setengah jam pemberitahuan untuk mengaktifkan di sauna, ditambah mereka tidak memungkinkan anda untuk mengambil air anda sendiri. Gunakan botol kosong dan isi dari dalam hanya indah.",1
finns recreation club,"salah satu wahana air terbaru di bali, jika anda ingin bermain air, anda dapat mencobanya di sini, di sini juga terdapat gimnasium dan restoran, tempat ini juga sangat luas",1
finns recreation club,"Canggu club selalu makin lebih baik dan lebih baik. Apakah anda pergi untuk berolahraga di pusat kebugaran atau kolam renang, atau makanan lain, semuanya disajikan dengan biasa standar yang tinggi dari keramahan bali. Bagian yang terbaik bagi saya adalah olahraga kelompok (boxing, TRX, minuman) itu tambahan olah raga di panas! Tidak bisa menunggu untuk kembali ke canggu club.",1
finns recreation club,"Ini adalah tempat yang baik untuk anak-anak dan anak-anak besar, dengan banyak daerah untuk menikmati, namun dapat menjadi sangat kecewa dengan makanan di atas entri, dan biaya masuk ke berbagai penjuru mementung, tetapi patut dikunjungi bagi mereka yang seperti lebih dari bermalas-malasan di tepi kolam renang.",1
finns recreation club,"Putri kami ingin mengunjungi untuk ulang tahunnya dan keuletan jipratan di bali. Biayanya kami, keluarga dari 4, kira-kira $90 untuk memasukkan jipratan. Kami menghabiskan waktu di set, yang ada banyak, dan mengawasi anak-anak kita anak-anak untuk pergi di daerah. Dalam waktu 10 menit, kita melihat begitu banyak anak-anak tergelincir di daerah anak-anak baik itu dari licin ubin-ubin atau berlanyau. Siapa yang tahu. 5 menit kemudian, suami saya pergi untuk mengambil foto dari anak-anak kita dan menyelinap di dalam air dan 5 cm menyabetkannya siku terbuka. Pergi untuk pertolongan pertama untuk mendapatkan itu melihat dan ya itu diperlukan untuk satu malam. Tidak ada makanan untuk dia... dan kita baru saja tiba. Ia menghabiskan hari di ruang duduk mengawasi anak-anak kita dengan sangat rata-rata sikuku. Pikir mereka bisa memiliki keluarga yang menawarkan minuman gratis setelah membayar harga tiket tinggi untuk memasukkan kemudian melukai diri sendiri karena mereka ubin yang licin, bahkan sebelum ia pergi pada sesuatu, tapi tidak. Crazy creek agak berbahaya karena jembatan beton yang normal dan tidak cukup mempersulitku di tabung sebagai anda pergi di bawah. Aku akan benci untuk berpikir berapa banyak orang telah memukul kepala di atas jembatan itu. Aku pergi di merah besar tetapi seluruh malam semua jalan ke bawah sehingga harus mencampurbaurkan sendiri sepanjang. Di super bowl kautembak melemparkan prosotannya, dan itu sangat menyenangkan, tetapi kemudian ketika anda pergi ke mangkuk anda kehilangan traksi dan berhenti... lagi-lagi, diperlukan untuk mencampurbaurkan sendiri sepanjang untuk menjatuhkan ke dalam...",0
finns recreation club,"Kami menghabiskan pagi di taman air splash yang mengagumkan! Itu sempurna untuk kami berusia 2.5yr, sebuah kafe lokal yang bermain di taman bermain jipratan. Ia tidak mampu untuk pergi pada semua wahana, kecuali jika ditemani oleh salah satu dari kami. Ini tidak berhenti dia dari bersenang-senang meskipun. Wahana juga memberikan suami saya dan saya memiliki kesempatan untuk menghidupkan kembali masa kanak-kanak kami! Yang terbaik, tidak ada garis panjang, bahkan ketika itu benar-benar untuk sibuk! Taman air kotor jipratan untuk mereka yang bepergian dengan anak-anak.",1
